ProfitLossID,BranchID,YearMonth,Revenue,COGS,OperatingExpense,NetProfit
20480,B00008,2026-02-01,1616907.18,929290.31,155682.34,531934.53
20481,B00008,2026-03-01,1373308.46,878978.52,144347.23,349982.71
20482,B00008,2026-04-01,5789948.38,3694711.65,588944.54,1506292.19
20483,B00008,2026-05-01,1716831.36,1042065.66,215575.39,459190.31
20484,B00008,2026-06-01,7586957.3,4851383.33,688946.4,2046627.57
20485,B00008,2026-07-01,8899813.2,5095011.47,978437.15,2826364.58
20486,B00008,2026-08-01,2872546.35,1772985.99,412585.43,686974.93
20487,B00008,2026-09-01,4577737.3,3018985.86,598168.19,960583.25
20488,B00008,2026-10-01,1717178.56,995180.0,247347.87,474650.69
20489,B00008,2026-11-01,6506914.99,4307946.72,657411.38,1541556.89
20490,B00008,2026-12-01,4028039.21,2557904.51,507042.61,963092.09
20491,B00009,2026-01-01,2467382.3,1648274.22,199420.26,619687.82
20492,B00009,2026-02-01,6498488.64,4275400.63,664469.33,1558618.68
20493,B00009,2026-03-01,6914242.75,4114125.91,705446.24,2094670.6
20494,B00009,2026-04-01,5303728.66,2889015.54,789122.6,1625590.52
20495,B00009,2026-05-01,3810574.47,2437610.69,498837.79,874125.99
20496,B00009,2026-06-01,3363952.11,1934715.98,319103.34,1110132.79
20497,B00009,2026-07-01,4373747.24,2702161.7,562818.19,1108767.35
20498,B00009,2026-08-01,3502914.33,2002114.04,306935.93,1193864.36
20499,B00009,2026-09-01,6797544.6,4204390.12,757160.97,1835993.51
20500,B00009,2026-10-01,5990666.51,3825790.56,820470.35,1344405.6
20501,B00009,2026-11-01,3514591.06,2249316.67,428792.22,836482.17
20502,B00009,2026-12-01,8106451.21,5279194.82,798378.12,2028878.27
20503,B00010,2026-01-01,6621999.68,4258243.63,960066.21,1403689.84
20504,B00010,2026-02-01,8123846.09,5226711.55,1108815.54,1788319.0
20505,B00010,2026-03-01,5385748.66,3409570.88,682266.17,1293911.61
20506,B00010,2026-04-01,6578900.52,3599857.47,546831.96,2432211.09
20507,B00010,2026-05-01,5043746.03,2861066.4,512673.7,1670005.93
20508,B00010,2026-06-01,6381527.03,3701468.74,770085.01,1909973.28
20509,B00010,2026-07-01,3626002.45,2323819.91,497223.54,804959.0
20510,B00010,2026-08-01,8307390.61,4652390.87,1184395.81,2470603.93
20511,B00010,2026-09-01,2416362.73,1454675.17,349951.36,611736.2
20512,B00010,2026-10-01,1650202.79,986441.62,168016.37,495744.8
20513,B00010,2026-11-01,4396490.74,2865236.74,357643.96,1173610.04
20514,B00010,2026-12-01,9152123.93,5594972.56,993339.48,2563811.89
20515,B00011,2026-01-01,1294959.89,852220.43,162622.92,280116.54
20516,B00011,2026-02-01,6530797.03,3913909.19,901023.13,1715864.71
20517,B00011,2026-03-01,7600833.93,4741185.97,833522.16,2026125.8
20518,B00011,2026-04-01,5200144.64,3079963.43,564193.31,1555987.9
20519,B00011,2026-05-01,4540354.91,2592612.96,577342.23,1370399.72
20520,B00011,2026-06-01,4051864.64,2671050.48,418746.37,962067.79
20521,B00011,2026-07-01,8085602.65,4611509.01,934313.53,2539780.11
20522,B00011,2026-08-01,7715222.14,5000608.22,695401.37,2019212.55
20523,B00011,2026-09-01,1183590.87,689665.61,128063.2,365862.06
20524,B00011,2026-10-01,2134806.66,1321971.76,303347.38,509487.52
20525,B00011,2026-11-01,8045884.11,4728488.54,1044805.71,2272589.86
20526,B00011,2026-12-01,7032278.19,4469861.46,862951.19,1699465.54
20527,B00012,2026-01-01,4217477.71,2661163.18,423202.1,1133112.43
20528,B00012,2026-02-01,2338492.75,1430350.95,201319.33,706822.47
20529,B00012,2026-03-01,3843768.13,2208500.87,509914.2,1125353.06
20530,B00012,2026-04-01,7652246.81,4686179.96,872414.37,2093652.48
20531,B00012,2026-05-01,1052621.97,604587.43,131443.77,316590.77
20532,B00012,2026-06-01,5340919.77,3198053.61,549940.16,1592926.0
20533,B00012,2026-07-01,4116146.11,2584758.59,535457.45,995930.07
20534,B00012,2026-08-01,3906273.61,2534693.57,376464.2,995115.84
20535,B00012,2026-09-01,6292834.86,4176637.6,896009.56,1220187.7
20536,B00012,2026-10-01,3402713.0,2165273.57,321752.52,915686.91
20537,B00012,2026-11-01,5084501.17,3119512.61,500752.44,1464236.12
20538,B00012,2026-12-01,1351328.79,865413.25,138407.2,347508.34
20539,B00013,2026-01-01,5934386.67,3317053.61,532273.68,2085059.38
20540,B00013,2026-02-01,3897448.52,2414057.47,569299.21,914091.84
20541,B00013,2026-03-01,5624306.22,3547611.28,453915.27,1622779.67
20542,B00013,2026-04-01,3043125.75,1678392.89,400745.43,963987.43
20543,B00013,2026-05-01,7307375.95,4529456.78,957759.29,1820159.88
20544,B00013,2026-06-01,4571410.23,2519909.62,425175.47,1626325.14
20545,B00013,2026-07-01,4129286.56,2472342.06,432603.28,1224341.22
20546,B00013,2026-08-01,4702479.15,3012357.73,489140.37,1200981.05
20547,B00013,2026-09-01,7122155.28,4124464.8,1044765.14,1952925.34
20548,B00013,2026-10-01,2780935.33,1848285.73,344357.79,588291.81
20549,B00013,2026-11-01,1537469.63,1034874.01,170869.84,331725.78
20550,B00013,2026-12-01,5221729.02,3401686.69,648988.53,1171053.8
20551,B00014,2026-01-01,5446357.13,3513518.71,602400.53,1330437.89
20552,B00014,2026-02-01,5245050.25,2960050.9,458310.99,1826688.36
20553,B00014,2026-03-01,2525885.56,1686119.65,331652.75,508113.16
20554,B00014,2026-04-01,3260180.42,2004254.71,267153.21,988772.5
20555,B00014,2026-05-01,3267927.55,2176458.86,330077.75,761390.94
20556,B00014,2026-06-01,2951071.03,1902917.12,242284.2,805869.71
20557,B00014,2026-07-01,2223509.07,1450180.49,326250.85,447077.73
20558,B00014,2026-08-01,5578289.49,3161528.25,479296.68,1937464.56
20559,B00014,2026-09-01,1512195.14,1007311.1,212871.1,292012.94
20560,B00014,2026-10-01,6388589.55,3818064.9,813906.75,1756617.9
20561,B00014,2026-11-01,2565739.88,1475105.23,329094.71,761539.94
20562,B00014,2026-12-01,7284119.36,4674608.39,861556.11,1747954.86
20563,B00015,2026-01-01,2090942.05,1420300.5,238645.09,431996.46
20564,B00015,2026-02-01,4208283.39,2738740.06,420446.49,1049096.84
20565,B00015,2026-03-01,4647298.06,3002318.56,495567.33,1149412.17
20566,B00015,2026-04-01,2235240.46,1499938.22,332873.61,402428.63
20567,B00015,2026-05-01,4676503.15,2715732.04,567092.57,1393678.54
20568,B00015,2026-06-01,3972226.4,2147508.72,319214.95,1505502.73
20569,B00015,2026-07-01,6559687.9,4097452.93,775540.15,1686694.82
20570,B00015,2026-08-01,6481457.38,3971134.42,793418.61,1716904.35
20571,B00015,2026-09-01,5770864.95,3785988.65,846615.53,1138260.77
20572,B00015,2026-10-01,4945105.42,3156965.57,549112.71,1239027.14
20573,B00015,2026-11-01,4742230.48,3002975.47,495443.34,1243811.67
20574,B00015,2026-12-01,3080474.87,1861528.91,300649.34,918296.62
20575,B00016,2026-01-01,5185436.52,3210562.54,633294.83,1341579.15
20576,B00016,2026-02-01,3669500.9,2372913.5,454192.98,842394.42
20577,B00016,2026-03-01,5633672.88,3464080.94,768625.31,1400966.63
20578,B00016,2026-04-01,4744322.5,2841284.36,587832.24,1315205.9
20579,B00016,2026-05-01,1616202.84,973725.69,135746.36,506730.79
20580,B00016,2026-06-01,3426870.99,1901940.82,463835.09,1061095.08
20581,B00016,2026-07-01,5840641.92,3191988.48,677133.51,1971519.93
20582,B00016,2026-08-01,5307318.03,3225255.65,525566.61,1556495.77
20583,B00016,2026-09-01,1562907.25,882561.35,144874.88,535471.02
20584,B00016,2026-10-01,3115358.21,1753858.77,448925.5,912573.94
20585,B00016,2026-11-01,4303414.79,2578544.24,592642.33,1132228.22
20586,B00016,2026-12-01,6708879.01,4402690.56,831604.7,1474583.75
20587,B00017,2026-01-01,2366241.12,1335749.77,190146.68,840344.67
20588,B00017,2026-02-01,5858079.38,3651911.52,853506.16,1352661.7
20589,B00017,2026-03-01,8113753.02,4987507.62,867881.31,2258364.09
20590,B00017,2026-04-01,6455621.67,4377260.9,687173.79,1391186.98
20591,B00017,2026-05-01,8492382.12,4653988.62,968187.1,2870206.4
20592,B00017,2026-06-01,8026929.46,5322527.28,1095362.29,1609039.89
20593,B00017,2026-07-01,1540562.78,875007.26,197958.04,467597.48
20594,B00017,2026-08-01,6212708.82,3405220.86,834105.98,1973381.98
20595,B00017,2026-09-01,5523595.27,3251497.84,821605.22,1450492.21
20596,B00017,2026-10-01,6227995.9,3981678.5,920565.13,1325752.27
20597,B00017,2026-11-01,8317295.23,5304897.21,1215459.05,1796938.97
20598,B00017,2026-12-01,3120587.99,2103005.65,254812.88,762769.46
20599,B00018,2026-01-01,4517520.43,2938091.84,648505.27,930923.32
20600,B00018,2026-02-01,5601757.22,3626935.14,689791.97,1285030.11
20601,B00018,2026-03-01,6377624.82,3806856.52,691982.46,1878785.84
20602,B00018,2026-04-01,1688277.86,951038.59,137685.96,599553.31
20603,B00018,2026-05-01,2388935.75,1335232.31,265136.26,788567.18
20604,B00018,2026-06-01,5256113.73,3073381.71,668104.17,1514627.85
20605,B00018,2026-07-01,2982286.81,1699877.48,332140.31,950269.02
20606,B00018,2026-08-01,5711530.26,3831296.28,527580.7,1352653.28
20607,B00018,2026-09-01,1602923.42,1036010.9,142535.17,424377.35
20608,B00018,2026-10-01,2382791.03,1497338.92,339109.55,546342.56
20609,B00018,2026-11-01,4794436.98,3198512.83,509948.66,1085975.49
20610,B00018,2026-12-01,7972409.74,4946909.47,1026214.71,1999285.56
20611,B00019,2026-01-01,4368764.69,2776259.9,425097.27,1167407.52
20612,B00019,2026-02-01,5940922.07,3371486.44,498741.29,2070694.34
20613,B00019,2026-03-01,1699782.3,979945.15,234463.74,485373.41
20614,B00019,2026-04-01,4434499.71,2914131.34,365680.54,1154687.83
20615,B00019,2026-05-01,1639444.21,955015.36,167180.0,517248.85
20616,B00019,2026-06-01,2936149.18,1840886.81,417939.77,677322.6
20617,B00019,2026-07-01,1365592.58,832931.98,138244.69,394415.91
20618,B00019,2026-08-01,2377550.15,1365711.75,330676.66,681161.74
20619,B00019,2026-09-01,4381838.93,2860696.47,361948.01,1159194.45
20620,B00019,2026-10-01,1246170.36,705179.45,131923.37,409067.54
20621,B00019,2026-11-01,3051330.04,1970961.29,448361.58,632007.17
20622,B00019,2026-12-01,4245248.22,2766182.28,551013.71,928052.23
20623,B00020,2026-01-01,1500855.38,972733.02,195342.77,332779.59
20624,B00020,2026-02-01,7306287.98,4767310.04,1018074.65,1520903.29
20625,B00020,2026-03-01,5527989.16,3129299.35,804253.83,1594435.98
20626,B00020,2026-04-01,2200763.39,1269295.57,329696.46,601771.36
20627,B00020,2026-05-01,1151643.7,771857.78,151258.64,228527.28
20628,B00020,2026-06-01,2332265.45,1478080.31,342676.33,511508.81
20629,B00020,2026-07-01,5996024.74,3574059.45,497086.56,1924878.73
20630,B00020,2026-08-01,2313553.5,1253795.33,193404.61,866353.56
20631,B00020,2026-09-01,3805943.44,2499878.6,471333.69,834731.15
20632,B00020,2026-10-01,5752270.92,3423537.22,599572.16,1729161.54
20633,B00020,2026-11-01,2377859.27,1356791.5,206854.91,814212.86
20634,B00020,2026-12-01,5782806.92,3234490.53,627948.78,1920367.61
20635,B00021,2026-01-01,2818097.29,1704073.65,339643.08,774380.56
20636,B00021,2026-02-01,8805588.2,5806000.38,735190.27,2264397.55
20637,B00021,2026-03-01,7603179.81,4809142.1,1113183.38,1680854.33
20638,B00021,2026-04-01,3613318.99,2428872.87,429095.64,755350.48
20639,B00021,2026-05-01,5263683.15,2911667.56,505449.88,1846565.71
20640,B00021,2026-06-01,8616235.53,5297138.07,1267691.33,2051406.13
20641,B00021,2026-07-01,5958545.0,3390206.7,686385.28,1881953.02
20642,B00021,2026-08-01,5500670.3,3408813.27,480793.04,1611063.99
20643,B00021,2026-09-01,1917089.63,1124590.12,248357.93,544141.58
20644,B00021,2026-10-01,1966140.16,1265642.11,273901.39,426596.66
20645,B00021,2026-11-01,3931710.16,2557515.08,489932.92,884262.16
20646,B00021,2026-12-01,6983781.72,4085878.12,718669.79,2179233.81
20647,B00022,2026-01-01,4688063.95,2571247.31,383724.13,1733092.51
20648,B00022,2026-02-01,2792271.15,1628081.54,315894.63,848294.98
20649,B00022,2026-03-01,1877337.61,1242357.22,181971.6,453008.79
20650,B00022,2026-04-01,6606283.26,3814849.25,728590.05,2062843.96
20651,B00022,2026-05-01,4867900.44,2799802.11,471553.27,1596545.06
20652,B00022,2026-06-01,6620544.95,4366105.1,715199.79,1539240.06
20653,B00022,2026-07-01,4517670.46,2914292.2,461491.28,1141886.98
20654,B00022,2026-08-01,4524414.69,2578638.61,450747.98,1495028.1
20655,B00022,2026-09-01,5023803.25,2978327.98,520686.86,1524788.41
20656,B00022,2026-10-01,5836498.27,3641919.26,840729.71,1353849.3
20657,B00022,2026-11-01,6630429.61,3943633.19,610046.25,2076750.17
20658,B00022,2026-12-01,4435197.43,2867335.86,387672.4,1180189.17
20659,B00023,2026-01-01,4446455.83,2519032.3,435271.19,1492152.34
20660,B00023,2026-02-01,9141438.8,5196617.57,1067919.52,2876901.71
20661,B00023,2026-03-01,3013508.59,1815690.64,381033.29,816784.66
20662,B00023,2026-04-01,9435074.4,5460891.25,773080.14,3201103.01
20663,B00023,2026-05-01,7983293.52,5411630.75,1117748.2,1453914.57
20664,B00023,2026-06-01,1438146.71,967930.67,183174.42,287041.62
20665,B00023,2026-07-01,8114215.33,4926543.42,958624.42,2229047.49
20666,B00023,2026-08-01,4659756.92,2987947.94,613677.73,1058131.25
20667,B00023,2026-09-01,6765194.51,4489078.05,626955.18,1649161.28
20668,B00023,2026-10-01,4633601.26,3080068.3,399199.85,1154333.11
20669,B00023,2026-11-01,4825148.51,2730488.67,652210.42,1442449.42
20670,B00023,2026-12-01,6575937.67,3993026.53,545658.21,2037252.93
20671,B00024,2026-01-01,4805319.34,2837031.84,550022.76,1418264.74
20672,B00024,2026-02-01,7425188.15,4212736.64,603368.69,2609082.82
20673,B00024,2026-03-01,6105989.08,3453950.81,878943.33,1773094.94
20674,B00024,2026-04-01,2941629.64,1592990.63,419545.08,929093.93
20675,B00024,2026-05-01,4924524.41,2684521.3,562909.18,1677093.93
20676,B00024,2026-06-01,7356498.08,4267753.37,872853.12,2215891.59
20677,B00024,2026-07-01,8982947.62,5212608.28,860941.32,2909398.02
20678,B00024,2026-08-01,3145926.93,2018382.51,388135.02,739409.4
20679,B00024,2026-09-01,4337123.58,2559930.35,522220.17,1254973.06
20680,B00024,2026-10-01,6501384.77,3512911.98,621299.85,2367172.94
20681,B00024,2026-11-01,2679801.52,1810515.47,330397.61,538888.44
20682,B00024,2026-12-01,3959576.59,2254693.55,445742.81,1259140.23
20683,B00025,2026-01-01,4487403.57,2977826.76,434958.3,1074618.51
20684,B00025,2026-02-01,6708349.4,3824882.89,643263.21,2240203.3
20685,B00025,2026-03-01,8614348.2,4856401.73,769566.85,2988379.62
20686,B00025,2026-04-01,4012211.47,2644966.16,434350.67,932894.64
20687,B00025,2026-05-01,7592505.64,4653701.52,822101.69,2116702.43
20688,B00025,2026-06-01,7875381.61,4317571.71,1168346.32,2389463.58
20689,B00025,2026-07-01,4184790.66,2358811.85,536200.44,1289778.37
20690,B00025,2026-08-01,9393994.7,5157267.17,1111248.53,3125479.0
20691,B00025,2026-09-01,2199525.84,1483183.55,186014.71,530327.58
20692,B00025,2026-10-01,6460159.37,3976081.21,749905.43,1734172.73
20693,B00025,2026-11-01,7954584.32,4479269.56,1015218.71,2460096.05
20694,B00025,2026-12-01,4065613.71,2270623.04,375489.97,1419500.7
20695,B00026,2026-01-01,3932394.14,2147907.78,442782.55,1341703.81
20696,B00026,2026-02-01,6062530.79,3436617.4,614620.16,2011293.23
20697,B00026,2026-03-01,6232050.13,3885591.47,771133.43,1575325.23
20698,B00026,2026-04-01,2163782.35,1172217.4,184684.28,806880.67
20699,B00026,2026-05-01,2309564.5,1292975.0,257951.75,758637.75
20700,B00026,2026-06-01,3334946.73,1970916.43,289602.67,1074427.63
20701,B00026,2026-07-01,1851597.53,1097439.64,179862.62,574295.27
20702,B00026,2026-08-01,4676087.6,2839714.36,526139.48,1310233.76
20703,B00026,2026-09-01,1284401.54,825814.1,102817.46,355769.98
20704,B00026,2026-10-01,3155064.58,2025201.69,403949.97,725912.92
20705,B00026,2026-11-01,6268175.97,4182119.88,682407.09,1403649.0
20706,B00026,2026-12-01,3787277.27,2566465.37,510755.31,710056.59
20707,B00027,2026-01-01,8989801.69,5777714.93,1250988.44,1961098.32
20708,B00027,2026-02-01,6336566.09,3917821.65,829318.82,1589425.62
20709,B00027,2026-03-01,7617766.93,5151373.84,727148.54,1739244.55
20710,B00027,2026-04-01,3342164.37,2244992.6,416274.49,680897.28
20711,B00027,2026-05-01,7244996.4,4283118.21,1011060.43,1950817.76
20712,B00027,2026-06-01,2661856.73,1632460.46,331073.41,698322.86
20713,B00027,2026-07-01,8739424.61,5628177.0,897007.08,2214240.53
20714,B00027,2026-08-01,5973660.47,3621824.75,849869.34,1501966.38
20715,B00027,2026-09-01,8706456.84,5115513.91,1068527.83,2522415.1
20716,B00027,2026-10-01,6615745.33,4440980.04,746312.89,1428452.4
20717,B00027,2026-11-01,4085960.73,2247157.5,542212.63,1296590.6
20718,B00027,2026-12-01,1472255.68,820620.14,167982.97,483652.57
20719,B00028,2026-01-01,7219343.82,4370472.37,859592.63,1989278.82
20720,B00028,2026-02-01,2399040.04,1302181.65,244415.64,852442.75
20721,B00028,2026-03-01,5307089.34,3348243.32,474942.39,1483903.63
20722,B00028,2026-04-01,2142036.82,1219956.77,179642.9,742437.15
20723,B00028,2026-05-01,6594432.74,3720564.63,845405.69,2028462.42
20724,B00028,2026-06-01,4349251.76,2684282.25,433855.43,1231114.08
20725,B00028,2026-07-01,3386291.93,2206305.6,401048.13,778938.2
20726,B00028,2026-08-01,4552188.43,2914998.83,417358.02,1219831.58
20727,B00028,2026-09-01,1308150.09,720717.16,117881.85,469551.08
20728,B00028,2026-10-01,7211351.51,4063450.17,1043329.39,2104571.95
20729,B00028,2026-11-01,8984036.2,5943814.75,1343590.29,1696631.16
20730,B00028,2026-12-01,4554703.71,2577248.54,677032.11,1300423.06
20731,B00029,2026-01-01,5122412.65,3008873.77,537658.95,1575879.93
20732,B00029,2026-02-01,5241074.58,2881692.16,771993.67,1587388.75
20733,B00029,2026-03-01,2049080.43,1355899.08,287632.17,405549.18
20734,B00029,2026-04-01,1599837.19,949499.89,227125.09,423212.21
20735,B00029,2026-05-01,3985903.31,2574350.22,590749.02,820804.07
20736,B00029,2026-06-01,7324723.46,4103390.02,768124.66,2453208.78
20737,B00029,2026-07-01,2462536.31,1571622.16,243754.24,647159.91
20738,B00029,2026-08-01,2059555.8,1119277.54,247348.88,692929.38
20739,B00029,2026-09-01,4178507.5,2346969.93,390088.81,1441448.76
20740,B00029,2026-10-01,1482051.99,924565.35,221596.91,335889.73
20741,B00029,2026-11-01,4103356.87,2717393.81,507432.17,878530.89
20742,B00029,2026-12-01,5923086.44,3951658.12,705006.7,1266421.62
20743,B00030,2026-01-01,3972231.28,2561154.03,390820.98,1020256.27
20744,B00030,2026-02-01,1038059.8,640998.79,132980.25,264080.76
20745,B00030,2026-03-01,4205576.06,2418441.43,480649.25,1306485.38
20746,B00030,2026-04-01,5239259.61,3036357.46,765636.96,1437265.19
20747,B00030,2026-05-01,3510771.54,2007284.47,323467.34,1180019.73
20748,B00030,2026-06-01,1931800.97,1252681.56,287407.24,391712.17
20749,B00030,2026-07-01,7364559.76,4455745.49,954408.35,1954405.92
20750,B00030,2026-08-01,7738510.7,5216609.41,876893.72,1645007.57
20751,B00030,2026-09-01,2517221.35,1380779.67,328436.06,808005.62
20752,B00030,2026-10-01,7291730.03,4095897.79,632626.6,2563205.64
20753,B00030,2026-11-01,2707314.39,1736034.74,356309.34,614970.31
20754,B00030,2026-12-01,5995330.0,3452082.86,849941.36,1693305.78
20755,B00031,2026-01-01,4787284.37,3164968.81,634950.06,987365.5
20756,B00031,2026-02-01,4362235.35,2638869.36,503947.55,1219418.44
20757,B00031,2026-03-01,5848465.2,3277716.69,650385.81,1920362.7
20758,B00031,2026-04-01,2200336.49,1316641.82,182398.0,701296.67
20759,B00031,2026-05-01,2436223.63,1498209.53,336273.17,601740.93
20760,B00031,2026-06-01,4124606.53,2323661.67,387166.28,1413778.58
20761,B00031,2026-07-01,6729209.56,4386087.47,669531.52,1673590.57
20762,B00031,2026-08-01,4822942.92,2670364.84,423168.1,1729409.98
20763,B00031,2026-09-01,8759651.19,5116244.44,756804.57,2886602.18
20764,B00031,2026-10-01,3059261.08,2035377.18,340138.6,683745.3
20765,B00031,2026-11-01,4247929.0,2613170.81,506530.43,1128227.76
20766,B00031,2026-12-01,3609431.47,2406338.37,344925.95,858167.15
20767,B00032,2026-01-01,7260965.58,4874541.09,770396.79,1616027.7
20768,B00032,2026-02-01,1705413.36,1154744.42,183382.25,367286.69
20769,B00032,2026-03-01,5832010.09,3340777.56,825914.96,1665317.57
20770,B00032,2026-04-01,5176219.52,3329774.11,706277.67,1140167.74
20771,B00032,2026-05-01,2848207.93,1860822.98,250592.8,736792.15
20772,B00032,2026-06-01,6744279.39,4457216.89,551465.55,1735596.95
20773,B00032,2026-07-01,1864272.3,1153202.75,245589.15,465480.4
